points,neighbors,projection,projectioncount,avgtime,avgcost,avgsucctime, avgsucccost,success,failed,r1c,r2c,r3c,r4c,r5c,r6c,r7c,r8c,r9c,r10c,it1,it2,it3,it4,it5,it6,it7,it8,it9,it10,r1t,r2t,r3t,r4t,r5t,r6t,r7t,r8t,r9t,r10t
200,1,standard,3,2.535309,0.015916,2.535309,0.015916,10,0,0.017641,0.016177,0.020624,0.019736,0.010986,0.012282,0.023028,0.012731,0.014028,0.011928,156,212,99,100,225,168,151,140,789,254,2.10,2.18,1.02,0.94,2.47,1.93,1.72,1.59,8.60,2.80
200,2,standard,3,3.558576,0.012617,3.558576,0.012617,10,0,0.010931,0.011039,0.013707,0.009651,0.014173,0.014411,0.008666,0.016920,0.013796,0.012874,88,152,217,245,147,113,398,133,95,247,1.89,3.21,4.65,5.23,2.86,2.30,6.96,2.45,1.69,4.35
200,4,standard,3,10.529530,0.012534,10.529530,0.012534,10,0,0.012701,0.009824,0.013002,0.010427,0.013413,0.011585,0.010864,0.018283,0.015621,0.009623,514,162,608,74,41,305,845,72,159,137,19.40,5.76,22.11,2.55,1.50,10.90,30.42,2.49,5.40,4.77
200,8,standard,3,42.959266,0.065263,26.199894,0.010114,6,4,0.135859,0.009757,0.008490,0.155281,0.008364,0.109378,0.191429,0.009546,0.013322,0.011208,1000,275,841,1000,110,1000,1000,366,187,534,69.00,18.65,56.84,67.80,7.47,67.65,67.95,24.87,12.75,36.62
200,16,standard,3,90.417304,0.069253,45.381738,0.010248,5,5,0.146734,0.007432,0.100044,0.104251,0.011065,0.010537,0.110724,0.010874,0.179538,0.011330,1000,55,1000,1000,439,601,1000,83,1000,497,135.00,7.43,135.62,136.05,59.16,81.96,135.01,11.19,135.59,67.17
200,32,standard,3,227.460090,0.120095,56.184192,0.013906,2,8,0.221521,0.151810,0.147555,0.110597,0.150621,0.015091,0.138300,0.012721,0.106105,0.146632,1000,1000,1000,1000,1000,97,1000,320,1000,1000,271.62,270.22,271.42,268.39,269.59,26.12,272.15,86.25,267.19,271.66
200,64,standard,3,508.822321,0.153131,258.054687,0.008755,1,9,0.173369,0.008755,0.184047,0.217823,0.231478,0.183259,0.103655,0.194573,0.097198,0.137154,1000,476,1000,1000,1000,1000,1000,1000,1000,1000,534.90,258.05,537.65,539.04,535.01,538.98,533.54,539.01,534.63,537.41
