2.993050113387293321e-01,-4.994305276651029857e-01,2.214925447216832266e-01
-1.608866433565939724e-01,1.943073759617801599e-01,-9.767080993718302295e-02
-3.153965039710124874e-01,3.699386739787060563e-01,3.054499052043421203e-01
-2.669823551716468124e-01,4.611547216427737128e-01,4.654544744129108791e-01
2.111715265151952181e-01,2.393828507771957881e-01,2.397692690244317415e-01
-1.503502682661920220e-01,1.198523698491560374e-02,-1.757764028680708357e-01
-4.776131750708449974e-01,-4.097408878924679865e-01,4.571615348504617371e-01
2.345140528639579891e-01,-6.011822030443803033e-02,4.719406112792623453e-02
4.174247383348939078e-02,4.289799881629141609e-02,-3.707580962129638502e-01
-1.155426803414312253e-01,1.076426679777131579e-02,3.239538009306844879e-01
-6.643550645826334922e-02,4.687366887990996878e-01,-4.557434508244517790e-01
3.091028260555808149e-01,7.644248490699367959e-02,2.805544459316317019e-01
-3.386571357248683301e-01,3.897110912983630104e-01,-4.344223830370970152e-01
-3.680316837765572613e-01,2.769963953473463247e-01,4.589522003293743380e-01
3.419372160463430843e-01,-2.163641721136273510e-01,3.307265286753137135e-01
-4.646394245606417783e-01,-4.027093353832105205e-01,-1.785631178555632248e-01
-2.671493702645908463e-01,8.436000435697676991e-02,3.813411160204622785e-01
-2.173980376570535666e-01,3.335816310719149635e-01,4.624575250456444131e-01
-1.231069920968927978e-01,-1.513695515125790259e-02,-3.097905432691505645e-03
-4.025810773304041579e-01,3.870837771771744595e-01,-4.049591854736538377e-01
1.964165308258104536e-01,-2.001880782586918928e-01,4.742830350340284662e-01
4.000639938851735522e-02,-1.174346178099983096e-01,1.517127629754544405e-02
4.540759565703565981e-01,4.623338416212757762e-01,4.455873151070997018e-01
-3.434105561153025787e-01,4.994313099259863886e-01,-3.895147185422405123e-01
2.959991520485697469e-01,2.299818933616304406e-01,2.653269704063615508e-01
-1.513090333540356713e-01,7.796833562072114088e-02,2.301142072855568710e-01
-3.810288788756548417e-01,-4.300535575036962266e-01,4.076549789944636792e-01
8.601073411703019644e-03,2.755117027651021733e-02,-1.129523273291904717e-01
1.474244772311492646e-01,-8.637654807142336466e-02,4.762957489629483510e-01
-2.860221158663334151e-01,-4.508278123187892117e-01,3.545400099793371007e-01
-3.370063304337019838e-01,-3.989706460028922264e-01,-3.298401685178250498e-01
-2.259178718461249957e-01,-3.603238339059460227e-01,-4.330271266505664185e-01
1.303174208838693282e-01,-3.427452127046382024e-02,4.067234357007398771e-03
-7.734483234884392822e-02,-9.352168730324939006e-02,3.083284421731726788e-01
2.803263474398930422e-01,-2.025993488561597111e-01,3.982720295984403247e-01
-2.948038674271554749e-01,-2.430358291164745888e-01,3.249076646439192917e-01
-2.317655332145840408e-01,-4.545287610934876099e-01,4.850490643119991230e-01
2.991424363015603438e-01,3.692119713769204115e-01,1.475430228288069356e-01
3.158830108704925310e-01,-3.084930651316269978e-01,3.730392864762117622e-01
-1.438012308696090535e-02,-1.627701524742655170e-01,4.954285080110165662e-01
2.507685788113400704e-02,-1.500466659438568495e-01,-2.370394033395147870e-01
2.377740960606133935e-01,-2.444402416862279104e-02,-1.171331692986431472e-01
-6.767386000832487092e-02,-1.069726248821968317e-01,-1.520460407610199072e-01
-1.551133640179005457e-01,-9.575800175135029679e-02,3.745002393755403336e-02
2.539751615081722314e-01,1.238662001699075699e-01,9.799221837117411127e-02
-2.159419709272903942e-01,-1.483470487933721271e-01,-1.134440034815775711e-02
2.279756504979738585e-01,-1.993326672125058652e-01,9.028733158534585357e-03
-1.886836076049683841e-01,-4.369218626601700795e-02,4.903417769033079354e-01
-3.734711232970311379e-01,4.118365151745156938e-01,-4.425024424701041736e-01
1.372371792236559696e-02,1.587710838941491787e-03,6.554627204167762233e-02
-1.753868958837760950e-01,-4.946324446962616639e-01,2.250936119636137711e-01
-3.407829513850139103e-01,-1.750236768511623797e-01,-4.154230278438293400e-01
1.358654562063899007e-01,1.325536453065770948e-01,1.744761090984252583e-01
-2.803620567527311813e-01,-4.550146648706887564e-02,1.916293574378526987e-01
-2.000459662986799891e-01,-7.808218053248783264e-02,2.068178029558532804e-01
2.649785147460984591e-01,3.373440635797865239e-01,4.047303155825735521e-01
2.595983500885863382e-01,-2.024882610709372033e-01,3.623326529742310065e-01
3.108252113170115738e-01,3.729052923950636478e-01,1.585052667490298717e-01
-2.000692793535564507e-01,4.875806610740038849e-01,2.947444927640587853e-01
1.786916559013266292e-01,1.513581484502817265e-01,-1.402038460617375248e-01
-2.644847988316940679e-01,3.637529782688793123e-01,-4.387478075614548167e-01
1.707330219091127699e-01,6.764747690831618421e-02,-1.743370558368795287e-01
-2.548435265427916319e-01,2.204095651617064000e-01,-4.087176504562537449e-01
2.680946531741807970e-01,2.292816678659115315e-02,2.634076286417497137e-02
2.379748009064697190e-02,-8.063616187903488441e-02,-1.037222238499535543e-02
-3.134632551752568608e-01,2.956913346531722109e-01,4.910666079745873436e-01
-2.903305502282508277e-01,-7.623172576888570529e-02,-2.267954190042312801e-01
3.408450265078439845e-01,-4.151181385137345803e-01,4.334889522721908639e-01
-1.699843976621916442e-01,-4.982739826687521134e-02,-4.492444743416800224e-01
6.120770253229423918e-02,-1.482964674323089538e-01,-2.015874984189760522e-01
-1.305533235238457435e-01,3.341133799294958573e-01,1.797033971727572954e-01
3.149790641326400964e-01,2.442743139803723595e-01,2.275204607117992106e-01
3.360974990280594099e-01,3.586112147549810336e-01,2.119438473273511647e-01
2.354466596337930762e-01,-2.136543468994716033e-01,-6.105657532840602641e-02
-2.106267583996483950e-01,-7.024382434177889323e-02,1.435291126413241747e-01
2.197419099354631644e-01,5.463119758334755716e-02,-1.757966774578003655e-01
-1.859359008026483240e-01,-4.892985468234822832e-02,3.394668008223259426e-01
