103.0,387.0
124.0,424.0
146.0,462.0
162.0,495.0
189.0,522.0
227.0,538.0
270.0,543.0
319.0,543.0
367.0,538.0
394.0,511.0
400.0,495.0
394.0,473.0
400.0,435.0
405.0,392.0
405.0,354.0
400.0,317.0
378.0,273.0
173.0,311.0
195.0,279.0
222.0,268.0
243.0,263.0
265.0,263.0
335.0,230.0
340.0,219.0
351.0,203.0
362.0,198.0
362.0,209.0
319.0,295.0
340.0,322.0
362.0,344.0
373.0,360.0
329.0,392.0
346.0,392.0
356.0,387.0
367.0,381.0
367.0,376.0
216.0,327.0
232.0,311.0
254.0,306.0
270.0,311.0
259.0,322.0
238.0,333.0
329.0,284.0
346.0,263.0
362.0,257.0
362.0,263.0
362.0,273.0
351.0,279.0
313.0,462.0
340.0,435.0
362.0,414.0
367.0,414.0
378.0,408.0
389.0,408.0
389.0,424.0
394.0,441.0
389.0,451.0
378.0,462.0
367.0,468.0
346.0,468.0
319.0,457.0
356.0,435.0
367.0,424.0
378.0,424.0
383.0,424.0
383.0,430.0
373.0,435.0
356.0,441.0
