,x,y
335,8.2131815,-1.9458816
336,4.216567,15.518562
337,9.3170395,-1.211048
338,-12.712813,-34.77013
339,18.643673,14.265996
340,10.405853,3.1901114
341,2.9633396,-0.16594873
342,-6.667876,9.581595
343,9.873115,-13.463773
344,22.100122,0.59212947
345,-6.9472814,6.0108137
346,-28.377483,-20.386868
347,-1.51085,35.13419
348,0.40561604,19.490025
349,-19.63537,4.2088976
350,18.927269,-15.366348
351,-27.948599,-22.877438
352,-12.954835,-18.036926
353,5.5750513,-10.87603
354,-0.40147093,-8.38798
355,26.759563,6.74169
356,14.159289,0.73792374
357,-21.542065,37.00253
358,-1.8997879,2.997597
359,3.6087625,-1.5900398
360,4.923231,0.4084767
361,0.48341987,-4.6501245
362,-0.83705056,-4.3108263
363,4.3977165,-8.160525
364,2.2821536,23.479221
365,-4.036517,-18.29385
366,19.300438,-35.22505
367,26.749945,6.781022
368,-9.663691,3.8751247
369,-14.763925,-19.27802
370,34.533733,6.0198016
371,4.193206,-5.413063
372,20.913103,35.67648
373,-13.025957,-1.4806969
374,22.539408,-20.864264
375,-21.93498,35.696194
376,2.6372104,-1.1947002
377,17.63317,-9.569552
378,3.4749272,-0.29994836
379,12.826169,32.32734
380,0.8379403,4.0181694
381,-16.953892,25.636202
382,17.918629,-18.281954
383,7.1113887,-39.153515
384,6.4153686,33.83488
385,-6.419915,-27.916538
386,5.899283,5.7889514
387,-23.131317,3.9103413
388,11.043557,17.904291
389,20.264555,-19.571672
390,16.160702,16.912548
391,-1.3693836,20.877096
392,-1.5830773,11.556365
393,-12.547358,-34.26279
394,20.163902,-15.30326
395,-20.808472,-0.3638084
396,-12.853524,-12.885
397,25.752266,-24.411936
398,-0.27756336,-21.865677
399,-11.967118,-37.922607
400,23.36716,-15.607345
401,11.520568,8.258973
402,-54.43238,-13.754241
403,0.6245755,-6.8800583
404,4.436985,1.1093535
405,-1.3076639,-16.366465
406,0.7512409,-7.5014577
407,-2.428304,26.497492
408,4.8722982,-20.76767
409,-4.955838,2.7950041
410,1.5084578,-3.4140546
411,3.3699238,-20.493925
412,4.576408,-19.531816
413,3.2924693,-0.83641386
414,4.681936,-6.6959796
415,6.4878497,12.301009
416,5.1108503,-2.264462
417,30.967882,-15.890061
418,21.872011,5.7890835
419,-2.3911304,8.021651
420,28.54596,21.545372
421,10.789594,-27.169111
422,6.1619115,-6.546558
423,0.39504075,0.557886
424,10.579379,6.9569793
425,-5.5304804,-6.421644
426,6.3038645,4.2707872
427,-4.9257774,4.5191855
428,6.7331977,23.538218
429,-6.720821,3.429597
430,-2.7322218,-3.2809992
431,3.260255,-5.988325
432,29.630688,14.790613
433,22.654968,-9.22877
434,20.416262,-6.357863
435,28.175673,2.9811866
