,x,y
180,0.27119407,-0.53001785
181,0.056978278,0.4170225
182,0.14736421,-0.46988627
183,-0.573652,-0.58513886
184,0.08565986,-0.09272578
185,-0.45185104,-0.22272842
186,0.17899191,0.30082512
187,-0.32082865,-0.8414299
188,0.43295264,-0.0759831
189,0.504121,-0.5710816
190,0.28246614,0.25991678
191,0.03315753,-0.024902798
192,0.060989566,0.84208983
193,-0.13973694,0.18607397
194,0.4837761,0.5470781
195,-0.3748798,0.42015946
196,0.5665367,-0.2855218
197,0.29231575,0.66937584
198,0.13507728,-0.20134225
199,-0.23355241,-0.8880462
200,-0.31189,-0.026300881
201,-0.027761394,-0.13679565
202,-0.50317603,0.49252328
203,0.16733891,0.7174859
204,0.11387453,0.057752278
205,0.4649476,-0.09155008
206,0.14092422,-0.6381324
207,0.14656265,-0.23893012
208,0.11811075,0.84364295
209,-0.3189172,-0.6750984
210,-0.255038,0.39780048
211,0.11075392,0.28438053
212,-0.01279837,-0.8412184
213,0.15666412,0.37265852
214,0.3944409,0.25691193
215,0.06971873,-0.023441467
216,0.23078515,-0.18613476
217,0.4699526,0.60503143
218,-0.44366106,-0.21043664
219,0.06245013,0.31442237
220,0.22889808,0.13630645
221,-0.4328648,-0.5894296
222,-0.37795508,0.11250243
223,0.009095232,-0.47167945
224,0.08395169,-0.59015524
225,0.47337478,0.37955293
226,-0.03866776,0.27592698
227,0.039410256,-0.13130805
228,0.052462064,-0.22604825
229,0.11999541,-0.41298488
230,0.11266007,0.6142127
231,-0.38850862,0.9493605
232,-0.124502815,-0.2731519
233,0.6236546,-0.23088548
234,0.53891736,0.5185779
235,-0.0059467414,-0.8926073
236,-0.14294934,0.3664773
237,-0.48463592,-0.5357628
238,0.28623775,0.66608936
239,0.34874013,-0.444489
240,0.62365353,-0.23088565
241,0.43531248,-0.14149895
242,0.04580288,-0.004657584
243,0.5205248,0.28500357
244,-0.03710495,0.18825445
245,-0.40556118,0.9263507
246,-0.5573725,0.012118201
247,0.10047498,0.035914063
248,0.0055980817,-0.042871773
249,-0.5226866,0.48835856
250,-0.046399113,-0.7971441
251,0.2794193,-0.7032749
252,-0.57507205,-0.5824345
253,0.17971958,0.08566635
254,-0.25364196,0.124425106
255,0.3265595,-0.20543136
256,-0.8355101,-0.043495774
257,-0.64107716,0.23725888
258,-0.49475265,0.5331286
259,0.11785972,0.8641582
260,-0.03562745,0.0045524314
261,0.4892096,0.6115576
262,-0.011275723,0.027037717
263,0.13728929,-0.16345163
264,0.38929176,0.35517004
265,0.22867541,-0.3392006
266,-0.15142855,0.803362
267,-0.29987353,-0.009446061
268,-0.23355241,-0.8880462
269,0.06367683,-0.26614457
270,0.4740189,0.5830867
271,-0.14262027,0.47144654
272,0.4862495,-0.007909157
273,-0.28684837,0.34957513
274,0.34785473,0.28701335
275,-0.38473335,-0.29013988
276,0.0040617264,0.044364434
277,0.44311157,-0.41164002
278,0.31909356,0.07514359
279,-0.5226866,0.48835856
280,-0.19551647,0.15741177
281,-0.31891716,-0.6750984
282,-0.18978126,-0.12771824
283,0.3663372,0.08984969
284,-0.16777575,0.669667
285,0.07325133,0.2109396
286,0.4017572,0.33777526
287,0.34938776,-0.5654457
288,0.19822031,-0.69391215
289,0.41665027,-0.23641714
290,0.24433964,0.55870706
291,-0.18701221,-0.28277716
292,-0.5587981,0.2546207
293,-0.3672125,-0.42357495
294,0.041989114,-0.19298749
295,-0.36276352,0.4554192
296,0.027634516,-0.110579975
297,-0.011634561,0.86757094
298,-0.20043454,0.23181626
299,0.034206,-0.03556643
300,-0.021980634,0.5383762
301,0.1320392,-0.99533665
302,0.4049131,0.14302339
