0,5.1821,11.929,3.7931,13.13,2.995,15.313,3.9752,4.171,3.0941,12.819,11.305,11.293,12.161,12.483,13.011,9.7688,3.5496,11.987,8.496,12.537,13.015,4.4572,6.4324,7.2622,8.6321,10.573,11.168,2.2706,11.675,12.915,10.226,12.623,7.8023,13.664,5.028,11.117,7.9956,4.9564,3.901,0.74833,1.7633,11.77,12.642,0.5079,4.3314,11.603,10.777,1.7967,5.0115,6.1362,4.4873,10.688,3.3267,1.9765,6.3891,9.6146,13.965,10.461,9.4235,9.9978,11.866,3.6163,11.483,4.7479,9.9989,2.3991,3.8981,10.535,11.304,13.183,3.5718,1.755,7.8511,3.5764,5.7881,10.878,11.484,1.1879,13.438,12.351,7.8098,3.0281,11.957,10.363,10.893,11.548,7.1902,1.6321,2.0477,10.231,13.473,14.65,1.669,11.725,7.6907,11.721,10.864,1.9545,10.566,8.9732,12.38,4.9843,13.137,9.9566,10.653,5.3513,12.348,5.9304,11.989,10.422,7.0242,11.934,6.368,5.1309,5.4333,13.355,9.3533,9.9707,12.471,2.9872,13.145,11.778,13.729,12.559,6.0788,9.3682,12.449,3.3249,3.3941,12.208,2.7477,5.4227,4.5854,13.998,11.925,4.0917,13.785,0.659,9.9218,2.0923,3.5589,3.4705,11.451,11.266,11.28,9.2615,2.8781,15.659,11.412,0.40226,11.263,12.32,3.2439,12.243,11.131,2.2269,1.9874,4.9943,1.9725,4.0494,12.925,2.5012,11.383,3.7048,3.9504,10.217,2.927,2.8935,5.3426,5.968,11.665,3.0354,1.0829,10.23,8.3494,11.296,13.168,10.995,1.3221,14.592,7.1194,1.8677,10.839,10.389,11.822,12.875,4.9607,1.7628,5.9051,10.5,3.3334,1.1006,2.0398,11.323,12.795,5.348,12.959,12.374,11.228
5.1821,0,12.101,2.1534,12.107,2.5513,12.575,2.0759,9.0679,4.5731,12.759,11.411,10.305,13.777,13.269,11.19,4.7898,1.7695,13.049,3.7454,15.91,11.9,0.90887,3.6004,3.2998,3.7845,11.334,12.114,3.2583,10.964,14.401,9.9182,12.738,3.4011,13.618,1.4566,11.232,2.894,1.5961,1.349,4.9765,4.2312,12.095,11.471,4.8172,2.1017,10.443,10.307,6.9769,1.7451,1.7931,1.8063,11.47,4.7477,3.2066,2.1942,11.069,11.974,13.015,10.09,11.591,12.31,2.7373,12.114,2.3958,12.037,6.7503,3.5971,11.044,11.582,13.099,2.1671,4.0755,3.9144,1.9675,10.913,11.458,12.826,4.1627,13.118,11.075,3.2408,4.3499,13.573,12.367,11.525,13.541,3.2858,3.953,3.5239,11.686,11.713,13.423,5.3437,12.143,2.5124,11.603,13.054,3.6518,12.419,4.3146,14.315,1.9388,12.442,10.539,5.7404,2.1386,13.056,2.322,10.694,10.986,2.702,11.007,1.352,2.229,2.398,12.748,10.362,11.398,12.933,4.1881,13.176,11.793,12.669,11.285,1.0204,11.618,12.662,2.1581,3.0445,13.578,2.5302,10.593,2.8118,18.343,11.914,9.0042,11.942,5.831,5.0784,3.5418,3.3625,8.5686,11.949,6.1514,12.093,10.666,2.5811,13.883,13.457,4.8283,11.718,11.269,2.0191,10.97,10.464,3.0358,4.5884,3.5811,3.2715,2.8498,12.338,3.0875,11.115,2.1705,2.9592,9.9454,2.3202,3.1814,1.9274,1.9062,11.227,2.1484,5.9645,11.904,4.2003,13.549,12.646,12.063,4.5791,12.57,2.2492,5.7649,10.935,9.6591,11.077,11.124,2.994,3.4905,1.1562,13.179,3.219,5.0041,6.5673,11.857,13.961,10.468,12.518,11.108,11.525
11.929,12.101,0,10.429,2.9159,10.76,7.7671,10.382,11.358,9.0445,0.96699,0.69011,2.8456,3.6611,1.72,4.6987,12.308,11.24,2.1825,11.251,8.9272,3.0848,12.436,8.7144,9.82,11.543,1.7017,1.8152,10.781,2.115,3.6903,2.2443,0.69473,10.463,1.7459,10.645,0.87164,12.315,10.507,11.485,11.191,10.451,0.36314,3.1348,12.202,10.163,3.1404,2.0591,12.295,10.356,10.754,10.397,1.6666,8.7769,11.777,10.461,3.2776,5.3836,5.6674,2.5451,3.4062,0.63742,9.9586,1.0786,9.7469,4.359,10.272,9.0438,1.4602,0.63352,1.3084,10.605,10.57,9.615,10.863,15.109,1.2595,2.7592,12.324,1.7631,3.3481,10.797,9.2026,3.5846,4.2729,1.3221,4.4433,9.7544,10.828,10.752,3.0712,4.6801,4.0844,10.274,0.57556,12.799,0.75653,4.7935,12.747,3.9219,11.065,4.6017,10.164,2.2221,2.019,12.342,9.9823,1.461,9.9733,3.395,1.5974,10.453,2.5602,11.758,9.8722,9.7266,2.1624,2.837,3.0926,0.98532,9.3218,1.2205,0.43122,3.2399,3.3595,12.848,4.8831,0.56094,10.901,9.8388,3.0436,11.237,13.545,9.3946,13.503,0.43614,11.401,4.974,11.946,11.831,10.671,9.4483,12.086,0.81251,13.743,1.5097,3.3723,10.883,5.7953,4.5417,11.686,0.83707,2.8291,12.215,3.339,2.2305,11.273,10.053,8.5836,11.34,9.5855,1.913,10.686,1.2618,10.481,9.5419,2.2019,11.339,10.146,10.199,10.481,1.5018,11.69,11.308,3.5307,9.9167,5.0645,1.902,2.1067,10.727,5.7251,11.448,10.183,1.1699,2.8027,2.1592,4.5086,9.1357,12.141,11.363,6.0072,9.7326,10.832,10.601,0.93406,2.8178,14.859,1.6413,3.3263,0.71283
3.7931,2.1534,10.429,0,10.835,0.80847,12.097,0.18212,7.2217,2.428,11.168,9.7438,8.9779,11.796,11.455,10.233,6.0741,0.82067,11.168,4.7438,13.758,10.659,2.0928,2.8537,3.478,4.9049,9.4929,10.244,1.5314,9.5509,12.45,8.3397,11.094,4.0126,12.036,1.2941,9.5582,4.4527,1.1923,1.0762,3.3461,2.3688,10.379,10.243,3.5951,0.55686,9.1868,8.793,5.4797,1.2259,2.3955,0.70238,9.6267,2.595,2.1152,2.6093,9.0797,11.11,10.901,8.2423,9.5864,10.567,0.58711,10.319,1.0558,9.9712,4.8278,1.5048,9.2588,9.8693,11.521,0.25537,2.2541,4.0811,0.45417,9.5488,9.6632,10.884,3.139,11.615,9.881,4.0369,2.2083,11.589,10.309,9.7184,11.497,3.4097,2.2376,1.7804,9.7067,10.739,12.254,3.4387,10.404,4.3311,10.007,10.979,3.031,10.384,5.1962,12.286,1.1918,11.055,8.7233,6.9164,1.5659,11.258,2.1409,9.4981,9.1852,3.2392,9.6743,2.8734,1.3657,1.6799,11.335,8.4442,9.4186,11.195,2.05,11.564,10.16,11.422,10.095,3.1656,9.5224,10.988,0.60452,0.8927,11.64,1.2122,8.9737,1.1437,16.24,10.292,7.1678,11.01,4.3657,6.1715,1.7584,1.2172,6.8748,10.184,7.6551,10.253,8.6786,0.94452,12.951,11.405,3.3932,9.9606,9.9902,1.8576,9.7718,9.0228,1.6407,2.6169,1.917,1.8822,0.84409,10.911,1.303,9.5552,0.093721,0.904,8.356,1.1622,1.1272,1.5497,2.1934,9.7255,1.4082,4.2997,9.8899,4.5647,11.47,11.202,10.165,2.8098,11.731,3.462,3.8388,9.2601,8.2169,9.6787,10.134,1.5189,2.5499,2.3334,11.055,1.0677,3.256,4.7095,10.082,12.069,9.114,11.044,9.9103,9.8064
13.13,12.107,2.9159,10.835,0,11.348,4.8987,10.743,13.371,10.06,2.3804,2.9186,1.8663,6.5354,4.4576,2.0459,11.169,11.651,5.0591,10.372,11.843,0.28075,12.632,8.5134,9.2713,10.643,4.393,4.7116,11.562,1.5167,6.4493,3.0487,2.7876,9.7521,2.6954,10.698,3.0071,11.626,10.587,11.802,12.383,11.472,3.2753,0.6785,13.307,10.445,1.6645,2.4662,13.841,10.43,10.503,10.614,4.4108,9.8131,12.547,10.146,5.9438,2.5207,8.5501,4.6633,6.1905,3.5438,10.479,3.9854,9.9543,7.1886,11.886,9.6748,3.9301,3.2553,2.4061,11.054,11.554,8.8951,11.289,17.09,3.9631,5.674,13.278,1.8925,1.1074,10.089,10.165,6.4765,7.1419,4.0654,7.3576,9.2292,11.785,11.601,5.8787,1.8604,1.5409,11.567,3.4903,12.22,2.3442,7.6984,13.553,6.8049,10.05,7.4733,10.26,0.83471,4.2843,10.984,9.9868,4.2316,9.8096,1.4568,4.0682,9.9604,1.1963,11.456,9.9512,9.7295,1.1321,5.2111,5.8401,3.6335,10.247,2.689,2.5979,0.59956,0.93595,12.671,7.637,3.0108,11.389,10.451,5.9008,11.849,15.634,9.7047,16.408,2.5093,13.4,2.1089,13.284,10.614,11.522,10.094,13.954,3.6917,12.381,4.4083,5.9212,11.489,3.0049,7.4575,12.824,3.6279,0.84511,12.692,1.1961,2.0353,12.01,11.154,8.9187,12.134,10.035,1.0755,11.418,2.2426,10.906,10.032,3.0828,11.9,10.855,10.19,10.283,1.8197,12.214,12.711,6.3642,9.045,7.9798,1.2819,4.9919,11.836,2.8128,10.942,11.576,3.0992,2.7417,1.3637,1.9,9.3667,12.958,11.172,8.8915,10.388,12.04,12.164,3.7879,5.5428,16.792,1.4428,1.0709,3.314
2.995,2.5513,10.76,0.80847,11.348,0,12.815,0.98951,6.5704,2.1777,11.539,10.083,9.4832,11.887,11.689,10.851,6.8164,0.79682,11.354,5.5128,13.526,11.185,2.1878,3.6188,4.2858,5.6608,9.7198,10.444,0.76528,10.017,12.568,8.7389,11.437,4.8074,12.408,2.0424,9.8945,5.1248,1.9632,1.2231,2.5882,1.6992,10.685,10.776,2.7867,1.3624,9.717,9.2197,4.7076,2.0168,3.1535,1.4931,9.8509,2.4037,1.3403,3.3947,9.1786,11.749,10.81,8.4757,9.6648,10.854,0.87995,10.573,1.8356,9.9704,4.2148,1.7184,9.5275,10.18,11.897,0.57692,1.557,4.8895,0.62508,8.7665,9.9225,11.018,2.3421,12.027,10.428,4.8179,1.9505,11.68,10.318,9.9691,11.518,4.218,1.489,1.031,9.8116,11.35,12.796,2.8076,10.694,4.9285,10.383,10.959,2.3059,10.422,5.9805,12.323,1.9975,11.522,8.9755,7.6791,2.3742,11.504,2.9479,10.047,9.4439,4.0293,10.172,3.5089,2.172,2.4845,11.79,8.6181,9.526,11.482,1.7846,11.922,10.516,11.941,10.642,3.564,9.4763,11.315,0.39607,0.92176,11.774,0.50108,8.2413,1.8147,15.806,10.652,6.5115,11.631,3.5816,6.9405,1.0282,1.312,6.1593,10.461,8.3656,10.476,8.7824,0.15112,13.564,11.415,2.5974,10.243,10.506,1.4821,10.319,9.4806,0.83825,2.0371,2.4835,1.0749,1.3526,11.361,0.55626,9.953,0.71678,1.3276,8.7493,0.57987,0.72277,2.3511,2.9744,10.151,0.94176,3.5615,9.9563,5.3723,11.442,11.644,10.343,2.0949,12.373,4.1795,3.2248,9.598,8.6818,10.15,10.743,2.2099,1.7814,2.9982,10.941,1.0331,2.5378,4.056,10.351,12.242,8.3296,11.473,10.456,10.114
15.313,12.575,7.7671,12.097,4.8987,12.815,0,11.949,16.688,12.298,7.2741,7.6205,5.4756,11.42,9.356,3.1655,9.7544,12.813,9.9397,9.5801,16.656,4.6942,13.341,9.2718,9.2846,9.7641,9.0428,9.5027,13.286,5.8574,11.348,7.0337,7.6862,9.3813,7.4555,11.437,7.6538,10.977,11.385,12.8,14.615,13.55,8.1153,4.6451,15.335,11.578,5.0427,6.5737,16.47,11.244,10.783,11.621,9.0919,12.113,14.149,10.382,10.467,2.385,13.258,8.9235,10.815,8.4039,11.962,8.8047,11.053,11.835,14.748,11.439,8.5133,7.9966,7.2618,12.351,13.571,8.6955,12.52,20.206,8.6561,10.515,15.085,6.6863,4.518,9.6582,12.317,11.351,11.846,8.7707,12.196,9.2922,13.74,13.418,10.538,3.0887,4.4131,14.015,8.3307,11.687,7.1052,12.466,15.116,11.537,9.0614,12.36,11.136,5.7062,8.7028,9.1669,10.767,9.1278,10.354,4.6299,8.6322,9.9308,5.3516,11.502,10.853,10.553,5.9352,9.5662,10.443,8.5318,12.337,7.5518,7.4022,4.7807,4.4506,12.771,12.175,7.9079,12.702,12.072,10.79,13.289,18.964,11,21.13,7.3401,16.695,2.7965,15.652,9.1371,13.351,11.815,17.035,8.4948,10.37,9.2085,10.344,12.966,3.0693,12.283,14.941,8.3893,4.9881,13.835,4.5639,6.1033,13.619,13.378,10.396,13.813,11.482,5.9722,13.086,6.8219,12.187,11.539,7.0979,13.259,12.562,10.914,10.687,6.4187,13.481,15.216,11.038,8.5369,12.789,6.1406,9.7627,14.001,2.1654,10.718,14.162,7.6424,6.2971,5.7514,3.3673,10.605,14.59,11.445,13.598,12.08,14.325,14.934,8.5714,10.441,19.846,6.3325,4.5297,8.0403
3.9752,2.0759,10.382,0.18212,10.743,0.98951,11.949,0,7.3837,2.5351,11.111,9.696,8.8889,11.805,11.431,10.113,5.901,0.91146,11.156,4.5662,13.837,10.563,2.092,2.6946,3.2964,4.7297,9.4723,10.229,1.7127,9.4716,12.452,8.2783,11.044,3.8312,11.979,1.1265,9.5112,4.2953,1.0182,1.1025,3.5251,2.5395,10.339,10.146,3.7762,0.3834,9.0911,8.7242,5.6597,1.0461,2.2215,0.52454,9.6066,2.6893,2.2872,2.4295,9.0892,10.985,10.951,8.2215,9.6001,10.531,0.67304,10.291,0.89778,10.002,4.9855,1.5348,9.2285,9.8282,11.463,0.42512,2.4281,3.9006,0.57362,9.7296,9.6347,10.883,3.3151,11.548,9.7804,3.8573,2.3195,11.599,10.338,9.6919,11.522,3.2285,2.4166,1.9602,9.7142,10.621,12.153,3.6015,10.367,4.191,9.9497,11.014,3.1907,10.406,5.016,12.307,1.0097,10.975,8.6975,6.7395,1.3847,11.231,1.959,9.3971,9.1573,3.0584,9.5867,2.7282,1.1884,1.5036,11.258,8.4371,9.4259,11.159,2.165,11.511,10.108,11.328,9.9942,3.0779,9.5638,10.942,0.76088,1,11.639,1.3804,9.148,1.0384,16.359,10.238,7.3307,10.889,4.547,5.9936,1.9369,1.2883,7.047,10.151,7.4877,10.233,8.6875,1.1237,12.832,11.432,3.5753,9.9264,9.8977,1.9615,9.6714,8.9459,1.8193,2.775,1.8343,2.0621,0.8227,10.835,1.4838,9.493,0.27275,0.90775,8.296,1.3166,1.2841,1.3678,2.0147,9.6564,1.5389,4.476,9.906,4.383,11.506,11.128,10.156,2.9846,11.605,3.2957,3.9983,9.2129,8.1389,9.5979,10.017,1.397,2.7197,2.1831,11.109,1.1739,3.4306,4.8737,10.051,12.06,9.295,10.973,9.8101,9.7661
4.171,9.0679,11.358,7.2217,13.371,6.5704,16.688,7.3837,0,5.2103,12.324,10.882,11.746,10.321,11.323,13.883,13.25,7.3099,10.653,11.868,9.1326,13.341,8.4698,9.1386,10.339,12.063,9.7179,10.054,5.8231,11.856,11.103,10.326,12.009,11.031,13.062,8.5096,10.716,11.672,8.3926,7.7211,4.1263,4.8738,11.095,13.056,4.6663,7.644,12.144,10.908,2.6646,8.3903,9.5845,7.8969,9.7946,5.2414,5.9983,9.7292,8.3219,14.872,7.9823,8.878,8.5014,11.077,6.7965,10.592,7.8789,8.0851,2.4146,6.5116,9.9026,10.738,12.665,7.079,5.0137,10.821,7.1938,3.7515,10.127,9.9741,5.3587,13.084,12.882,11.131,5.3422,10.141,8.4212,10.094,9.4458,10.251,5.1159,5.5545,8.8197,14.25,14.898,3.783,10.978,11.499,11.42,8.6717,6.1241,8.7307,12.247,10.234,8.2906,13.117,9.3707,14.034,8.5779,11.271,9.1337,12.58,9.7627,10.315,12.249,10.072,8.3177,8.5574,13.24,8.5224,8.6328,11.587,5.4401,12.538,11.359,13.934,13.062,10.041,7.3663,11.776,6.9632,6.4729,10.577,6.5386,2.2843,7.5368,9.915,11.507,0.091963,14.594,3.5496,13.275,5.546,6.3933,1.0713,10.678,14.865,10.262,8.0904,6.5114,16.256,9.2799,4.4092,10.555,12.681,7.297,12.785,11.36,6.0438,4.6113,7.5364,5.8232,7.0573,12.844,6.015,11.253,7.1564,6.9205,10.29,6.7508,6.1002,8.6511,9.3424,11.632,6.9705,3.1684,8.6167,11.37,8.9876,13.006,9.8009,4.4908,15.467,10.678,3.3883,10.5,10.791,12.009,13.708,7.8057,5.8901,9.5467,7.898,6.3275,4.0641,2.5158,10.538,11.272,3.509,12.757,12.894,10.658
3.0941,4.5731,9.0445,2.428,10.06,2.1777,12.298,2.5351,5.2103,0,9.8933,8.3928,8.2127,9.8198,9.7964,9.9219,8.1299,2.9378,9.3951,6.7233,11.367,9.9362,4.3512,3.9374,5.1386,6.9385,7.8367,8.5131,1.851,8.6233,10.524,7.2099,9.7362,5.8523,10.753,3.572,8.2031,6.7191,3.4286,3.3436,2.3578,1.4226,8.9232,9.558,3.2475,2.6676,8.515,7.7448,4.2025,3.3826,4.5449,2.9668,7.962,0.26972,2.7986,4.6214,7.1346,10.88,8.6383,6.6222,7.5965,9.0557,1.8629,8.7235,2.7642,7.8384,2.8252,1.3118,7.7156,8.4353,10.257,2.412,1.5279,5.6104,2.6381,8.1504,8.0888,8.9997,3.2832,10.466,9.2614,5.9795,0.228,9.6117,8.1914,8.1206,9.3947,5.0487,1.7836,1.7529,7.769,10.381,11.572,1.7391,8.9045,6.6927,8.7658,8.8132,3.7228,8.3145,7.067,10.209,3.2421,10.102,7.1444,8.8677,3.4659,9.6317,3.9878,8.897,7.6163,5.1689,8.8634,5.2239,3.2013,3.4036,10.334,6.6722,7.4882,9.6775,0.39429,10.246,8.8527,10.659,9.47,5.5901,7.3216,9.5843,2.5094,1.537,9.7511,2.5153,7.2386,2.371,13.829,8.9966,5.1744,10.694,3.3597,8.1066,1.6747,1.2939,5.1294,8.6486,9.7865,8.5781,6.7471,2.2337,12.565,9.2859,2.7685,8.4439,9.2424,3.5911,9.1529,8.0786,2.356,1.107,2.3363,2.3598,1.9558,9.9026,1.8407,8.3928,2.4036,1.8155,7.2065,2.6923,1.457,3.5782,4.2691,8.6507,3.057,2.9302,7.8752,6.16,9.2915,10.158,8.3834,1.7805,11.507,5.6658,1.9737,7.9153,7.321,8.7678,9.7836,2.605,3.1217,4.6691,8.7654,1.3622,2.0405,2.8601,8.5292,10.26,7.7488,9.9601,9.2845,8.3631
