2.558502527663735759e-01,2.673690235567965923e-01
3.202647085915606706e-02,4.510781564445797143e-01
-2.065958870492483612e-01,-2.746722908472480906e-01
-3.635207795277502207e-02,-2.161687974505031029e-01
1.132407357230895417e-01,3.167797111420944667e-02
2.960925864288645459e-01,-3.986453441237209905e-01
1.325899893904669558e-01,-4.440957141777156503e-01
-9.424909336381294411e-02,-2.539340671553352857e-01
-1.583786314058766020e-01,3.109425423376613873e-01
1.068150437465557184e-03,4.171561790876442410e-01
1.394922607967986894e-01,4.581452513319534958e-01
1.161644323149805813e-01,-4.184787822264963708e-01
-1.251931337872555505e-01,-2.706228811331160555e-01
2.513150691616673482e-01,3.417527738588055364e-02
2.400676553090090593e-01,-3.990979653477160216e-01
-1.044593215879020959e-01,-3.853331902334212744e-01
3.021631840852253559e-01,-3.884026797733890479e-01
1.322192975269007725e-02,-4.865653715498164944e-01
9.329305261512359226e-02,2.486517057100823269e-02
2.556248819147959317e-01,-3.863956217033354124e-01
-2.837422839603938596e-01,2.517988357439676639e-01
-1.806935480306235409e-01,-2.337369605709203046e-01
2.779111042074731142e-01,3.501589234428269526e-01
-2.715966953816090212e-01,2.411625098935201716e-01
-1.835315126492799154e-01,2.585094878619441650e-01
7.732206684756669224e-02,-4.606238176433332665e-01
-1.215674015271366870e-01,3.706780447580212412e-01
2.051953880290624532e-01,4.233015186867089552e-01
6.669038880077150788e-02,4.939407731717427863e-01
3.165905421806782249e-01,1.923574811684499730e-01
1.277878838868273803e-01,6.717479177152285708e-02
2.841852832254955774e-01,-4.105133048543773144e-01
2.003993541550533886e-01,-4.055789260044156963e-01
1.268844076415469591e-01,-4.110091723158092458e-01
-9.548123860132008700e-02,-2.838412936607188630e-01
-2.468268887082872287e-01,2.699287952477291697e-01
1.858681568502337511e-01,3.333253890106445683e-01
-2.968553817717428656e-01,2.493081753151223934e-01
-2.711979487673847888e-01,2.521911177045446095e-01
-1.932698804600092857e-01,3.088617818952623661e-01
8.779065752465040062e-02,4.868479298850409975e-01
3.219927199004687934e-01,2.176654486356118801e-01
3.064431593845285962e-01,-4.016825177825837923e-01
3.661753423273993169e-02,-4.778449986027788476e-01
2.077400939572514038e-01,3.000315567425489993e-01
1.073787480523160642e-01,-4.171348016008425974e-01
-6.338394681585800272e-02,-2.190693629048718893e-01
2.040002313504645781e-01,2.156858722512587923e-01
8.428108246883179999e-02,-4.824828407611668757e-01
-1.927627680066618943e-01,-3.482184575583955333e-01
2.882205455995385801e-01,1.330775595698882041e-01
-5.930785604532605448e-02,-2.532688340353876910e-01
1.019521931582272334e-01,4.133634234038563449e-03
-1.884900895669757714e-01,2.750175411813938764e-01
3.139950883355464573e-01,1.753203356086640019e-01
2.343844804123243475e-02,-4.932362587458525294e-01
-1.447436424163098534e-01,-4.090630129320510511e-01
-1.394525569386508568e-01,-2.595275791444200397e-01
8.094685191275205471e-02,-1.921499700482276474e-03
2.383463524963387870e-01,3.880245175596315210e-01
2.322478461606801159e-01,-4.174385919857265259e-01
3.174370857240931265e-01,2.429525655812486695e-01
1.795625333732341067e-01,-4.680570367784105956e-01
7.749429368092861092e-02,3.935125752279687861e-01
1.817070073838751298e-01,-3.912918727845484668e-01
2.241585231846386916e-01,-3.808253273267452332e-01
3.103181578951813013e-01,1.600661055887423467e-01
-2.929247152668531529e-01,2.521437203297794971e-01
-2.088441986959831409e-01,2.562334733045851243e-01
-1.048880164008716281e-01,-2.130693579897670054e-01
1.824443904629060309e-01,3.124354551667739566e-01
2.414655789346909637e-02,-4.217457806487316940e-01
1.919178566766335248e-01,-6.640669761491579948e-03
-1.841786584683504646e-01,-2.478189070706816599e-01
3.009139738519305829e-01,1.221704854123188966e-01
-6.451003078418068859e-02,4.485987659395155314e-01
3.228741449500221461e-01,-3.848422235539055158e-01
1.503374385358350052e-01,4.095999519209382322e-01
-2.962952103707863771e-01,2.390553128532200144e-01
1.163687396446344835e-01,4.142024682650842227e-01
1.112816959748716417e-01,4.132115552721943308e-01
-1.038825940011011972e-01,4.423168541005739751e-01
2.346822878549177926e-01,8.185874554928140867e-02
2.743076104712545704e-01,3.788119103865049686e-01
9.836340012324221171e-02,-4.495289169766734094e-01
3.208007434754728826e-01,1.953896114449931165e-01
2.228529592361312428e-01,-8.503799049702776003e-03
1.585031546098492339e-01,1.728731039281228288e-02
-2.721458338379882380e-01,2.683400552709787057e-01
-2.844301600660400497e-01,2.993085253134574186e-01
2.989273302911710783e-01,-3.845245517156804516e-01
-1.763304926847822918e-01,-2.425267976788172408e-01
1.774496929871298978e-01,9.300051713002199794e-02
-5.955308527463148982e-03,-4.483902273160014218e-01
3.224003729609471458e-01,2.370450615201813438e-01
-2.772373213407862136e-01,3.063168392594362022e-01
9.995735608230341129e-02,4.323218475119150472e-01
-4.880088945013675433e-02,-4.813756721607659328e-01
7.447847362064367871e-02,2.320115952523127412e-03
1.827293267317985637e-01,4.172907190626524709e-01
2.497579509337498060e-01,-3.902802553011730513e-01
-1.970411911408719297e-01,-2.431989591246846993e-01
1.195452681960153252e-01,5.356074596603510596e-02
1.482188101600671326e-01,-4.976428764431269913e-01
-2.319562027879384092e-01,3.206484040493753351e-01
-4.533969648914075445e-02,4.585631332370252444e-01
-2.119110388979786874e-01,-3.231533153221048948e-01
8.958491419498652852e-02,-4.045981372380127450e-01
2.694008651932916498e-01,-4.743268636193390675e-01
1.069815892286980485e-01,4.245317614729038347e-01
3.353891832103191722e-02,-4.635361678300939925e-01
-8.160648991658360496e-02,4.466741552180411023e-01
-1.214592784371346795e-01,3.727834189426880718e-01
1.246120572899094281e-01,3.301720083355108581e-02
2.147814408351073623e-01,-8.616373725492287861e-03
-1.190624206188830303e-01,4.330291287748109230e-01
-1.538547910525992768e-01,-2.183385310874561558e-01
1.086192219472986165e-01,-4.899560202532874387e-01
-2.340563364875017927e-01,-2.889867808425969908e-01
1.428843386336863530e-01,3.669465155705303738e-01
1.238820579286402518e-01,4.844068976151277850e-01
3.035484628626318182e-01,1.313262201649380012e-01
2.073283328860899277e-01,4.292736905630392119e-01
-2.874740380628208747e-02,4.513800224601486333e-01
1.875908338189990199e-01,1.305024938674526069e-02
2.437649835943794530e-01,2.580879321011969596e-01
1.440353863223230446e-01,-4.340183381270922292e-01
1.615875191399428756e-01,1.046951254915973184e-02
2.858304500255104755e-02,-4.293467726654722760e-01
-2.131120990754829525e-01,-3.175479321420875412e-01
7.596396618913527077e-02,9.677501493905449337e-04
-4.696821097738022172e-02,-4.750184370693589786e-01
2.303158454611621830e-01,3.764946063781041685e-01
1.521670427308068341e-01,3.785750712659506911e-01
3.195427595931196740e-01,2.471856569163466411e-01
-9.134821808506957130e-04,4.535255117771762601e-01
7.157969203102214351e-02,-5.312359267425126319e-03
1.607649511857370261e-01,-4.911963904457664620e-01
-8.783070502419616787e-02,-2.746495607185137633e-01
2.100643165981056215e-01,2.139927032845305721e-01
2.388836237587086686e-01,3.352835039027003416e-01
-2.735248651751285287e-01,2.722813359604392414e-01
-4.011549470340740331e-02,-2.215668868531397440e-01
1.962144023208275134e-01,2.901280432262389741e-01
2.207205477949978900e-01,2.600422930976576952e-01
1.634635147118224663e-01,3.997703619286163690e-02
-2.702509933679127507e-01,2.471823100748755664e-01
3.953214415870557469e-02,4.359080302083290226e-01
1.086257320700620421e-01,-4.541179986885468534e-01
3.165904365422141931e-01,2.862034467324870990e-01
-2.432237821920078813e-01,2.911234379019841390e-01
2.268334176885177245e-01,-4.617137429506388280e-01
-2.702249204298884933e-01,2.689395848068587558e-01
-3.625165178765116236e-02,-2.180274674315518801e-01
-2.961762876186123661e-01,2.591946094074067952e-01
1.986634352699974959e-01,4.156730114991937786e-01
2.849198037525705329e-01,1.453622546964050688e-01
2.027867217335196648e-01,3.979922300427896076e-02
2.562097685457114804e-01,2.409181695879293317e-01
-7.449663243863186013e-02,-4.744186376444858855e-01
1.461209392093771875e-01,4.129635376366477262e-01
-2.191075860183504531e-01,-2.708488654477619884e-01
6.849162645902195923e-02,-5.671902991444266462e-05
2.397450442505157930e-01,2.208115948214750546e-02
-1.983419968388680787e-01,-3.718535000335346785e-01
3.210784721064467440e-01,1.960587658322574534e-01
-6.559303166354317483e-02,-2.304606889256243241e-01
5.492529535205369073e-02,-1.360212668728655316e-02
3.027600916497715233e-01,-3.820774085837641554e-01
-1.831684064813936252e-01,-2.243523374451796837e-01
-2.494097085789243884e-01,3.003397840704288280e-01
6.394178878239457908e-02,4.864573691490452489e-01
3.084385127007801541e-01,2.503452688524248071e-01
2.930659696891020904e-01,1.188066271941999874e-01
2.330910216141300895e-01,9.602662757238755731e-03
1.947506913320351807e-01,-4.755652217883767907e-01
-7.680671354457206668e-02,-2.271969149192547555e-01
-5.846008896934046933e-02,4.582368365327174065e-01
-2.817313595671274706e-01,2.794784840019439720e-01
3.147514385065552922e-01,-4.381089992541906675e-01
3.170119240278518324e-01,-3.947399346235469508e-01
2.130376909795412277e-01,3.946512442655815134e-01
3.192278451824310248e-01,-3.875895294257254431e-01
1.415438581350897396e-01,5.056165049230898489e-02
1.408371980114139221e-01,1.292050827218171882e-03
2.827653009524478955e-01,-3.846040377776523966e-01
-1.632445904057092390e-01,-3.163393292970622106e-01
4.114656846898510911e-02,-4.209251712358451636e-01
3.006199097343075222e-01,-3.837278523617617676e-01
7.773823413711385133e-02,4.167036609345794451e-01
-2.947497618150172194e-01,2.417588863143177447e-01
-1.165293108268920519e-01,-2.588370920488632931e-01
2.125100504280595937e-01,4.381841458261431788e-01
2.522326034531288119e-01,3.992407707010885431e-01
5.936483257829491128e-02,4.761848958578259738e-01
2.498783600511194636e-01,2.336825489061493677e-01
-6.463025031095089024e-02,-2.186890621428936310e-01
3.090049176760850669e-01,2.051259964424665405e-01
3.131275837260840134e-01,-3.905222931238910844e-01
3.147936522829434258e-01,1.787706518409762912e-01
3.011026969040132006e-01,1.662694759978572412e-01
7.384608140764245543e-02,-4.943560180661414893e-01
-5.371142885898326502e-02,4.173522919943566389e-01
1.765328053759928628e-01,4.055334831779249249e-01
3.057270907907630453e-01,-3.895269132843418580e-01
-1.128050186326053778e-01,-2.286145587008064917e-01
1.377412133128845806e-01,1.432324097366488580e-03
1.935498925540278248e-01,4.529716447211531438e-01
1.235943445219262193e-01,5.073754432750809951e-02
1.312567435732927001e-01,6.777993301567164508e-02
2.556751932016099738e-01,1.222931978815213760e-01
1.428378333548971368e-01,-4.802579965733517753e-01
-2.878297823110304021e-01,2.833618662622083839e-01
-2.108570969136783491e-01,3.712025149823439119e-01
2.312342742164140708e-01,2.190928504736222582e-01
3.221720715938520274e-01,-4.014989857748384461e-01
-2.578540120388200796e-01,2.960476891670900113e-01
2.470105704866962237e-01,4.550000827794464797e-02
-2.880602634975537035e-01,2.921569580735163818e-01
2.799951013842779113e-01,-3.984491559319941478e-01
1.751019677339060443e-01,-4.940147231586147214e-01
-3.016566679556176300e-01,2.365808000155509294e-01
6.088728524218639526e-02,4.965625449367355726e-01
2.799516010977727842e-01,-4.278568715996915461e-01
-2.865515497876491152e-02,4.561248388568605039e-01
1.796733694411090099e-01,3.372833844463546393e-01
3.152106314629435913e-01,1.906887483125617733e-01
-1.803875067012692679e-01,2.961388815621908144e-01
3.169255096173575481e-01,-4.003924772610507610e-01
-5.683385169598288711e-02,4.253526464555950071e-01
3.008758074314728526e-01,2.081808457905983678e-01
2.302629569805198229e-01,2.920599585047846114e-01
-2.975609955523512706e-01,2.574472870494217691e-01
2.567208230011727155e-01,3.629226344878512256e-01
1.464715012914691306e-01,3.773327532948453911e-01
3.222368667094928085e-01,2.520318449820916351e-01
2.977029370451781398e-01,1.094482851186948658e-01
7.090281133587525431e-02,-2.963773861299756618e-04
-3.000590004662890831e-01,2.630012254971090258e-01
1.047484215821548326e-01,4.488523386318388209e-02
1.669588649816085568e-01,4.509175521495148997e-01
3.189693219509958100e-01,2.266523981740855564e-01
2.872242740538629713e-01,3.452961849809826900e-01
5.023942549661762624e-02,-4.099038318159389238e-01
1.154129315644290971e-01,3.742381413963080661e-02
3.135265347495049815e-01,-4.327336335810693102e-01
8.314148277123720177e-02,4.736445027067697211e-01
