8.238900e+01,0.000000e+00,7.410800e+01,1.626000e+02,2.324200e+02,3.235800e+02,3.781600e+02,4.201200e+02,4.311700e+02,4.398400e+02,4.110300e+02,3.870900e+02,3.738700e+02,3.744300e+02,3.885600e+02,7.161000e+01,8.411900e+01,7.843500e+01,7.102100e+01,6.456000e+01,8.683300e+01,9.651900e+01,9.368000e+01,1.013900e+02,9.305900e+01,1.344000e+02,1.449400e+02,1.692000e+02,2.057200e+02,2.299000e+02,2.590800e+02,2.650100e+02,2.397300e+02,2.075500e+02,1.692900e+02,2.416600e+01,1.612500e+01,1.414200e+01,2.953000e+01,5.004000e+01,3.773600e+01,3.605600e+01,3.328700e+01,1.300600e+02,1.624400e+02,1.863900e+02,2.240000e+02,2.267200e+02,1.933800e+02,1.712300e+02,1.470900e+02,5.578500e+01,5.249800e+01,7.912000e+01,1.626000e+02,1.596600e+02,1.664800e+02,1.623100e+02,1.791100e+02,1.838700e+02,1.156000e+02,9.176100e+01,1.005000e+02,1.177100e+02,2.365400e+02,2.428300e+02,2.706800e+02,2.817800e+02,2.915500e+02,3.005700e+02,2.912400e+02,2.880600e+02,2.662900e+02,2.325900e+02,2.207700e+02,2.285700e+02,2.141600e+02,2.170100e+02,2.528700e+02,2.634700e+02,2.733900e+02,2.542400e+02,2.479500e+02,2.406100e+02
1.564600e+02,7.410800e+01,0.000000e+00,8.856600e+01,1.583200e+02,2.499000e+02,3.048000e+02,3.479100e+02,3.668800e+02,3.873200e+02,3.714300e+02,3.605400e+02,3.640900e+02,3.812700e+02,4.098400e+02,1.397900e+02,1.544000e+02,1.510100e+02,1.448900e+02,1.367200e+02,1.602000e+02,1.705800e+02,1.667200e+02,1.731700e+02,1.632200e+02,1.858300e+02,1.885200e+02,2.123000e+02,2.448600e+02,2.628000e+02,2.840400e+02,2.929800e+02,2.768200e+02,2.518700e+02,2.208700e+02,8.793200e+01,6.841100e+01,6.003300e+01,6.390600e+01,8.883700e+01,9.808200e+01,1.101600e+02,1.043500e+02,1.481900e+02,1.697300e+02,1.922700e+02,2.321100e+02,2.403100e+02,2.160900e+02,1.992500e+02,1.744000e+02,1.012100e+02,4.534300e+01,2.400000e+01,8.856600e+01,8.731600e+01,9.570800e+01,9.560300e+01,1.173900e+02,1.368900e+02,8.809100e+01,9.213000e+01,1.275600e+02,4.494400e+01,1.624400e+02,1.687600e+02,1.969600e+02,2.082800e+02,2.194600e+02,2.307900e+02,2.277000e+02,2.291200e+02,2.051800e+02,1.664700e+02,1.511800e+02,1.571000e+02,1.412100e+02,1.436100e+02,1.792500e+02,1.917200e+02,2.051500e+02,1.869900e+02,1.780000e+02,1.682400e+02
2.449900e+02,1.626000e+02,8.856600e+01,0.000000e+00,7.000000e+01,1.616200e+02,2.168300e+02,2.614800e+02,2.927700e+02,3.309700e+02,3.345700e+02,3.421500e+02,3.667900e+02,4.024900e+02,4.456900e+02,2.270200e+02,2.421000e+02,2.393700e+02,2.334500e+02,2.240400e+02,2.480100e+02,2.591100e+02,2.551500e+02,2.612300e+02,2.508000e+02,2.596200e+02,2.567000e+02,2.783700e+02,3.056400e+02,3.170400e+02,3.295400e+02,3.408500e+02,3.340100e+02,3.165900e+02,2.928300e+02,1.757300e+02,1.565200e+02,1.484900e+02,1.484900e+02,1.679000e+02,1.828900e+02,1.986500e+02,1.926800e+02,2.025100e+02,2.107200e+02,2.282200e+02,2.652200e+02,2.781100e+02,2.649200e+02,2.544000e+02,2.318700e+02,1.804900e+02,1.236300e+02,8.910700e+01,0.000000e+00,2.088100e+01,3.206200e+01,4.947700e+01,7.424300e+01,1.178800e+02,1.206200e+02,1.486100e+02,1.923000e+02,4.639000e+01,7.402700e+01,8.022500e+01,1.086800e+02,1.203300e+02,1.341600e+02,1.500000e+02,1.597600e+02,1.700000e+02,1.440300e+02,9.848900e+01,7.560400e+01,7.528600e+01,5.557000e+01,5.646200e+01,9.121400e+01,1.077000e+02,1.287000e+02,1.140200e+02,9.903500e+01,8.335500e+01
3.147700e+02,2.324200e+02,1.583200e+02,7.000000e+01,0.000000e+00,9.434000e+01,1.500500e+02,1.977700e+02,2.474200e+02,3.052200e+02,3.280200e+02,3.512300e+02,3.909900e+02,4.382900e+02,4.898400e+02,2.953600e+02,3.107300e+02,3.086000e+02,3.031200e+02,2.940300e+02,3.180100e+02,3.288800e+02,3.244700e+02,3.301200e+02,3.193100e+02,3.258500e+02,3.209300e+02,3.414000e+02,3.658900e+02,3.739700e+02,3.817000e+02,3.940100e+02,3.920500e+02,3.784300e+02,3.580100e+02,2.446600e+02,2.257400e+02,2.183300e+02,2.183300e+02,2.367500e+02,2.526400e+02,2.684800e+02,2.619600e+02,2.629700e+02,2.651500e+02,2.792600e+02,3.129300e+02,3.277900e+02,3.206200e+02,3.133400e+02,2.924800e+02,2.492300e+02,1.930400e+02,1.586200e+02,7.000000e+01,7.858800e+01,7.879100e+01,9.501600e+01,1.060800e+02,1.516400e+02,1.798000e+02,2.125700e+02,2.568300e+02,1.161600e+02,4.472100e+00,1.166200e+01,4.326700e+01,5.603600e+01,7.810200e+01,1.029600e+02,1.335100e+02,1.540100e+02,1.302500e+02,8.876900e+01,6.462200e+01,4.947700e+01,3.560900e+01,2.842500e+01,3.000000e+01,6.016600e+01,9.414900e+01,9.000000e+01,6.802900e+01,4.204800e+01
4.058800e+02,3.235800e+02,2.499000e+02,1.616200e+02,9.434000e+01,0.000000e+00,5.571400e+01,1.048600e+02,1.777800e+02,2.600700e+02,3.080600e+02,3.508400e+02,4.085500e+02,4.696000e+02,5.313300e+02,3.885700e+02,4.037100e+02,4.008900e+02,3.945900e+02,3.831800e+02,4.075900e+02,4.200200e+02,4.166200e+02,4.228400e+02,4.123900e+02,4.044700e+02,3.961600e+02,4.142500e+02,4.338700e+02,4.367700e+02,4.374300e+02,4.508000e+02,4.560700e+02,4.486500e+02,4.342000e+02,3.373400e+02,3.181000e+02,3.094400e+02,3.067900e+02,3.220100e+02,3.403800e+02,3.594900e+02,3.542000e+02,3.342200e+02,3.284200e+02,3.375000e+02,3.652100e+02,3.820100e+02,3.832800e+02,3.807500e+02,3.629300e+02,3.340500e+02,2.803500e+02,2.468100e+02,1.616200e+02,1.646000e+02,1.600100e+02,1.705800e+02,1.688100e+02,2.043100e+02,2.538400e+02,2.905000e+02,3.340700e+02,2.059100e+02,8.988900e+01,8.287300e+01,5.295300e+01,4.204800e+01,4.604300e+01,6.767600e+01,1.192800e+02,1.476300e+02,1.357600e+02,1.216700e+02,1.149800e+02,1.009800e+02,1.101600e+02,1.066800e+02,7.071100e+01,6.957000e+01,8.937600e+01,1.043100e+02,9.247700e+01,8.637100e+01
4.603200e+02,3.781600e+02,3.048000e+02,2.168300e+02,1.500500e+02,5.571400e+01,0.000000e+00,5.249800e+01,1.500000e+02,2.469100e+02,3.095400e+02,3.624100e+02,4.285300e+02,4.957200e+02,5.619300e+02,4.438500e+02,4.588900e+02,4.558000e+02,4.491800e+02,4.368700e+02,4.614100e+02,4.744600e+02,4.714700e+02,4.779000e+02,4.676100e+02,4.537700e+02,4.440700e+02,4.609900e+02,4.782800e+02,4.788000e+02,4.761600e+02,4.898700e+02,4.984800e+02,4.939500e+02,4.822700e+02,3.924600e+02,3.731200e+02,3.640300e+02,3.604600e+02,3.744300e+02,3.936500e+02,4.139600e+02,4.091400e+02,3.810800e+02,3.720700e+02,3.788500e+02,4.033900e+02,4.207900e+02,4.258500e+02,4.254400e+02,4.091200e+02,3.862500e+02,3.337400e+02,3.006700e+02,2.168300e+02,2.186600e+02,2.131400e+02,2.220800e+02,2.169200e+02,2.473900e+02,3.029500e+02,3.404800e+02,3.833400e+02,2.604600e+02,1.456000e+02,1.385800e+02,1.082400e+02,9.654000e+01,9.020000e+01,9.693300e+01,1.431200e+02,1.704200e+02,1.663700e+02,1.651300e+02,1.641100e+02,1.521200e+02,1.640700e+02,1.612100e+02,1.256300e+02,1.180200e+02,1.258700e+02,1.445500e+02,1.387100e+02,1.385200e+02
5.016000e+02,4.201200e+02,3.479100e+02,2.614800e+02,1.977700e+02,1.048600e+02,5.249800e+01,0.000000e+00,1.151300e+02,2.201500e+02,2.940100e+02,3.549900e+02,4.280200e+02,5.005300e+02,5.708200e+02,4.876400e+02,5.023000e+02,4.983500e+02,4.908900e+02,4.765800e+02,5.012800e+02,5.156800e+02,5.137800e+02,5.208800e+02,5.111200e+02,4.860000e+02,4.744200e+02,4.896400e+02,5.037700e+02,5.013300e+02,4.948100e+02,5.088000e+02,5.213100e+02,5.204600e+02,5.125600e+02,4.358400e+02,4.162800e+02,4.060800e+02,4.004800e+02,4.121000e+02,4.327300e+02,4.554800e+02,4.519200e+02,4.105900e+02,3.976800e+02,4.016500e+02,4.222500e+02,4.401100e+02,4.495400e+02,4.517400e+02,4.374800e+02,4.234600e+02,3.734100e+02,3.415000e+02,2.614800e+02,2.607200e+02,2.536900e+02,2.601000e+02,2.508000e+02,2.747300e+02,3.363800e+02,3.746500e+02,4.160800e+02,3.030600e+02,1.933000e+02,1.861200e+02,1.547400e+02,1.422300e+02,1.285800e+02,1.240600e+02,1.586200e+02,1.821600e+02,1.855300e+02,1.961600e+02,2.009000e+02,1.916000e+02,2.068100e+02,2.050600e+02,1.709900e+02,1.566800e+02,1.540100e+02,1.740500e+02,1.739500e+02,1.796900e+02
5.071400e+02,4.311700e+02,3.668800e+02,2.927700e+02,2.474200e+02,1.777800e+02,1.500000e+02,1.151300e+02,0.000000e+00,1.070700e+02,1.900300e+02,2.597000e+02,3.407900e+02,4.200400e+02,4.958500e+02,5.024900e+02,5.152500e+02,5.083800e+02,4.982600e+02,4.778700e+02,5.022000e+02,5.205800e+02,5.224700e+02,5.316900e+02,5.241800e+02,4.651900e+02,4.491100e+02,4.593600e+02,4.652400e+02,4.560200e+02,4.411600e+02,4.552700e+02,4.760000e+02,4.838300e+02,4.856700e+02,4.511400e+02,4.316500e+02,4.181100e+02,4.062400e+02,4.100000e+02,4.338900e+02,4.635300e+02,4.644300e+02,3.861600e+02,3.643300e+02,3.614200e+02,3.720500e+02,3.900800e+02,4.089600e+02,4.172500e+02,4.087500e+02,4.193900e+02,3.795800e+02,3.534200e+02,2.927700e+02,2.837500e+02,2.730000e+02,2.713300e+02,2.521000e+02,2.563200e+02,3.272300e+02,3.647200e+02,3.998100e+02,3.236400e+02,2.435200e+02,2.368600e+02,2.078800e+02,1.960100e+02,1.698100e+02,1.452400e+02,1.399400e+02,1.467800e+02,1.654700e+02,2.004200e+02,2.182500e+02,2.178100e+02,2.392100e+02,2.410100e+02,2.174500e+02,1.892800e+02,1.641500e+02,1.805400e+02,1.937500e+02,2.128100e+02
5.066300e+02,4.398400e+02,3.873200e+02,3.309700e+02,3.052200e+02,2.600700e+02,2.469100e+02,2.201500e+02,1.070700e+02,0.000000e+00,9.247700e+01,1.689600e+02,2.551500e+02,3.385000e+02,4.175700e+02,5.107700e+02,5.212000e+02,5.119600e+02,4.998600e+02,4.748400e+02,4.976100e+02,5.188700e+02,5.241900e+02,5.349600e+02,5.298300e+02,4.418600e+02,4.222800e+02,4.271000e+02,4.245100e+02,4.089500e+02,3.863800e+02,3.999400e+02,4.280000e+02,4.440700e+02,4.553900e+02,4.624700e+02,4.442100e+02,4.285300e+02,4.117300e+02,4.079500e+02,4.332800e+02,4.675500e+02,4.724800e+02,3.644300e+02,3.354400e+02,3.257100e+02,3.250400e+02,3.419800e+02,3.693600e+02,3.832800e+02,3.810900e+02,4.148500e+02,3.874900e+02,3.687800e+02,3.309700e+02,3.162900e+02,3.039100e+02,2.956600e+02,2.708600e+02,2.559800e+02,3.258700e+02,3.589000e+02,3.850200e+02,3.495000e+02,3.022400e+02,2.968600e+02,2.738900e+02,2.644600e+02,2.361800e+02,2.064900e+02,1.734600e+02,1.612500e+02,1.870700e+02,2.325500e+02,2.568900e+02,2.633500e+02,2.856100e+02,2.898000e+02,2.774800e+02,2.454500e+02,2.113000e+02,2.198600e+02,2.397400e+02,2.643900e+02
4.675500e+02,4.110300e+02,3.714300e+02,3.345700e+02,3.280200e+02,3.080600e+02,3.095400e+02,2.940100e+02,1.900300e+02,9.247700e+01,0.000000e+00,7.727900e+01,1.640700e+02,2.480700e+02,3.277700e+02,4.788000e+02,4.869600e+02,4.760500e+02,4.627300e+02,4.348300e+02,4.555200e+02,4.784100e+02,4.863600e+02,4.980800e+02,4.950700e+02,3.868100e+02,3.652600e+02,3.657000e+02,3.568800e+02,3.372400e+02,3.099700e+02,3.228000e+02,3.551100e+02,3.765600e+02,3.945300e+02,4.349000e+02,4.184900e+02,4.017400e+02,3.816400e+02,3.717000e+02,3.969900e+02,4.336300e+02,4.417400e+02,3.142700e+02,2.811700e+02,2.664400e+02,2.567300e+02,2.719800e+02,3.046300e+02,3.223000e+02,3.252200e+02,3.761800e+02,3.608400e+02,3.497300e+02,3.345700e+02,3.163000e+02,3.037100e+02,2.906600e+02,2.640100e+02,2.345500e+02,2.957400e+02,3.224200e+02,3.394200e+02,3.409200e+02,3.261000e+02,3.223000e+02,3.066200e+02,3.001900e+02,2.733900e+02,2.440500e+02,1.974600e+02,1.741000e+02,1.980400e+02,2.426700e+02,2.687500e+02,2.801100e+02,3.005400e+02,3.063200e+02,3.048000e+02,2.732400e+02,2.372200e+02,2.380300e+02,2.600700e+02,2.860600e+02
