566.85,515.3,473.57,421.66,398.25,338.64,301.42,247.49,168.24,109.25,0,60.531,169.19,245.38,337,466.65,432.76,393.59,370.41,341.76,347.82,377.81,407.66,436.32,478.6,297.32,291.43,293.54,288.03,286.45,300.81,316.01,323.39,315.75,312.64,405.25,363.63,340.59,318.2,315.23,337.77,373.62,389.65,257.75,244.83,230.24,230.7,246.03,266.27,268.99,268.96,312.49,277.62,230.52,237.4,214.66,165.86,148.12,137.77,134.95,182.6,240.71,285.73,158.62,248.01,234.01,222.73,196.98,153.1,122.65,86.023,62.29,81.043,117.75,146.01,189.19,214.71,98.995,101.27,152.12,185.08,180.4,148.66,126.78
540.58,497.69,463.25,422.47,408.6,364.34,339,298.03,225.85,168.24,60.531,0,108.66,184.88,276.59,438.42,399.24,355.11,329.59,298.07,302.42,333.93,367.71,399.45,449.32,243.7,234.89,235.09,228.32,226.14,240.41,256.2,264.74,259.08,258.49,380.24,337.43,312.13,285.75,277.89,300.47,338.29,359.45,206.89,191.51,173.95,171.98,186.39,206.97,211.52,215.08,268.37,237.66,199.97,221.72,203.21,149.47,132.2,117.39,103.79,138.62,194.91,235.98,127.91,263.4,249.82,242.87,225.42,188.81,162.79,124.48,88.408,94.021,119.36,152.24,192.67,221.53,129.27,116.62,168.87,196.12,201.32,172.66,153.08
506,481.41,462,442.83,445.47,426.66,418.69,394.93,331.45,275.54,169.19,108.66,0,76.236,168.11,403.52,355.08,302.32,272.95,236.68,236.3,269.58,310.83,347.94,411.81,158.49,140.36,133.7,122.38,118.07,132.02,149.63,161.91,162.98,170.55,354.97,312.7,284.79,252.29,234.01,254.45,293.79,324.72,134.83,113.23,86.371,72.719,81.609,103.09,114.91,131.59,208.47,192.33,184.1,231.46,223.89,175.33,164.98,149.25,123.82,108.3,141.04,163.68,135.56,317.37,305.64,305.22,299.81,274.4,254.85,219.18,181.57,175.84,181.04,210.24,238.73,267.92,216.91,193.66,236.28,252.03,269.07,247.69,233.32
492.3,482.02,473.81,469.57,482.37,478.68,480.1,465.19,406.08,351.05,245.38,184.88,76.236,0,92,392.94,339.35,282.45,251.86,214.56,209.62,241.61,286.81,326.47,398.85,120.81,92.13,73.756,53.254,43.174,56.143,77.253,96.021,108.41,127.01,354.05,314.77,287.01,252.79,228.01,244.4,281.6,318.31,120.07,98.509,72.277,46.174,30.067,43.909,69.57,102.96,191.27,191.05,206.94,264.01,263.49,223.61,217.95,204.35,179.29,141.61,143.61,141.15,182.48,368.23,357.93,360.76,361.2,341.34,324.78,290.8,253.75,245.15,243.52,268.93,290,317.4,286.25,260.5,297.2,307.04,328.59,311.19,299.45
484,491.47,496.57,509.05,532.41,544.5,555.44,549.68,495.47,441.58,337,276.59,168.11,92,0,392.47,335.53,277.85,248.92,215.42,205.18,230.7,276.35,316.16,395.14,125.3,96.042,71.218,56.604,50.99,36.222,34.409,57.723,89.844,119.55,367.31,334.05,308.63,275.77,246.62,256.16,286.78,327.43,153.67,141.45,130.38,114.77,94.868,79.649,96.208,128.41,202.48,220.55,257.64,318.35,324.23,293.99,292.25,280.94,257.62,209.7,187.02,158.35,254.85,435.11,426.43,432.23,438.09,423.61,409.93,377.77,341.53,330.77,323.93,345.58,359.67,384.51,371.32,343.91,374.95,379.42,404.4,390.87,381.58
102.96,105.68,144.8,217.82,280.07,369.57,436.25,505.1,523.69,506.03,466.65,438.42,403.52,392.94,392.47,0,57.271,114.63,144.12,180.04,188.17,162.1,117.88,81.437,14.56,276.12,308.06,334,360.02,380.05,386.08,362.79,335.34,304.53,276.12,64.9,103.32,126.49,153.84,169.54,149.91,111.46,79.624,274.96,297.7,326.74,351.51,362.93,352.96,325.04,290,201.68,211.24,238.54,235.03,260.77,301.79,319.1,328.91,335.6,305.94,262.49,251.79,311.19,316.06,321.46,340.98,377.47,408.33,424.82,425.03,415.93,393.31,356.39,340.36,306.44,299.45,405.45,381.93,356.01,326.17,355.35,374.56,387.66
152.97,161.25,189.5,247.81,303.64,380.64,439.65,498.35,506.25,482.61,432.76,399.24,355.08,339.35,335.53,57.271,0,58,88.204,125.03,132.06,104.94,60.729,28.425,60.033,220.91,252.64,278.26,304.42,324.5,330.02,306.24,278.58,248.07,220.04,68.964,84.404,96.747,114.56,122.8,101.07,61.774,48.703,223.37,246.16,275.28,299.29,309.48,298.43,270.68,236.52,148.93,164.73,202.24,212.13,238.16,271.74,288.09,295.74,298.8,262.94,214.71,198.49,274.59,311.83,314.82,333.29,366.82,391.96,404.64,399.97,386.42,363.9,328.4,316.95,288.06,286.56,381.08,355.26,336.36,309.89,340.94,355.98,366.4
210.15,215.71,234.14,277.62,325.58,388.33,438.46,485.98,482.91,453.49,393.59,355.11,302.32,282.45,277.85,114.63,58,0,30.594,67.912,74.108,48.083,18,45.651,118.02,163.23,194.83,220.33,246.52,266.61,272.03,248.29,220.74,190.09,162.05,102.18,90.377,84.593,83.522,78.409,56.036,30.265,62.29,168.62,191.27,220.27,243.52,252.74,241.01,213.41,179.98,94.021,117.46,166.01,191.13,215.94,239.77,254.53,259.6,258.64,216.75,164.2,142.34,235.23,306.01,306.42,323.22,352.8,371.45,379.95,370.3,352.35,330.32,297.06,290.8,268.25,272.66,352.46,324.72,313.7,291.57,323.66,333.96,341.32
240.71,243.02,256.26,291.82,335.17,389.84,434.88,476.23,467.46,435.18,370.41,329.59,272.95,251.86,248.92,144.12,88.204,30.594,0,37.363,44.045,25.612,38.419,75.392,148.22,132.74,164.44,190.09,216.23,236.3,242.01,218.74,191.51,160.45,132.02,123.55,101.98,87.658,74.243,58.822,40.05,41.617,82.365,138.71,161.25,190.16,213.14,222.17,210.45,182.82,149.45,64.498,92.801,147.08,180.54,203.93,221.72,235.37,238.95,235.78,190.97,136.5,111.95,213.06,301.3,300.33,316.01,343.14,358.16,364.37,352.16,332.01,310.39,278.63,275.28,256.54,264.12,335,306.47,299.81,280.32,312.57,320.2,325.85
277.83,276.2,283.7,310.1,347.67,392.19,430.67,464.11,448.23,412.49,341.76,298.07,236.68,214.56,215.42,180.04,125.03,67.912,37.363,0,14.422,36.056,74.243,112.61,184.88,96.083,128.02,154.05,180,200.01,206.35,184.14,157.71,125.94,96.747,152.43,123.17,101.98,76.551,49.396,45.343,71.386,112.09,102,124.34,153.11,175.84,184.84,173.4,145.67,112.09,29.732,67.052,127.58,171.42,192.17,201.33,213.21,214.67,208.47,160,103.32,74.673,187.04,296.98,294.28,308.35,332.1,342.34,345.58,330.15,307.26,286.34,256.89,257.45,244,255.54,314.01,284.68,283.81,268,300.03,304.14,307.52
284.04,286.36,296.07,324.1,362.05,406.32,444.06,476,458.17,421.22,347.82,302.42,236.3,209.62,205.18,188.17,132.06,74.108,44.045,14.422,0,33.287,77.201,116.93,192.09,89.443,120.81,146.22,172.42,192.51,198,174.73,147.65,116.43,88,164.16,136.48,116,90.973,63.561,59.397,82.219,123.37,101.61,123.17,151.33,172.81,180.28,167.49,140.19,108.46,36.056,76.942,138.52,184.46,204.63,211.44,222.65,223.26,215.68,165.36,107.65,72.719,195,310.46,307.52,321.31,344.37,353.45,355.8,339.28,315.33,294.77,266.31,268.16,256.12,268.43,323.54,293.99,294.98,280.11,312.03,315.25,317.96
254.5,263.8,280.26,317.4,360.63,413.66,456.79,494.91,482.22,447.58,377.81,333.93,269.58,241.61,230.7,162.1,104.94,48.083,25.612,36.056,33.287,0,46.174,86.371,164.44,120.88,151.42,175.93,202.24,222.32,226.72,202.01,174.05,144.22,117.39,147.57,127.56,112.87,96.54,76.026,61.612,66.603,106.51,134.85,156.46,184.56,205.77,212.57,198.92,172.05,141.36,65.605,102.16,161.05,200.01,222.32,235.44,247.95,250.01,244.38,196.01,139.05,106,222.72,323.01,321.4,336.48,362.2,374.83,379.33,364.99,342.79,321.7,291.57,290.69,274.73,284.11,348.51,319.41,316.3,298.67,330.87,336.69,341.04
208.35,221.72,244.88,292.34,341.71,405.96,456.44,503.77,499.8,469.6,407.66,367.71,310.83,286.81,276.35,117.88,60.729,18,38.419,74.243,77.201,46.174,0,40.2,119.08,166.4,197.31,222.04,248.34,268.43,272.89,248.07,220,190.38,163.49,114.63,106.98,102.49,100.9,93.295,71.554,48.166,76.551,176.24,198.56,227.27,249.58,257.47,244.5,217.34,185.4,102.63,130.38,181.65,208.69,233.32,255.82,270.24,274.76,272.8,229.1,174.92,148.65,249.7,324.01,324.39,341.15,370.57,388.73,396.77,386.43,367.7,345.81,313.05,307.58,285.73,290.5,368.78,340.79,330.85,309.13,341.26,351.14,358.15
168.19,186.95,217.81,275.49,330.16,403.99,460.43,515.23,518.44,491.93,436.32,399.45,347.94,326.47,316.16,81.437,28.425,45.651,75.392,112.61,116.93,86.371,40.2,0,80.523,206.32,237.39,262.21,288.51,308.6,313.08,288.17,260.03,230.56,203.67,95.854,104.02,110.16,120.42,121.66,99.035,63.246,68.029,214.04,236.62,265.55,288.44,296.98,284.4,257.1,224.54,139.56,162.11,206.81,224.32,250.01,279.03,294.6,300.83,301.5,261.46,209.7,187.28,277.7,330.68,332.75,350.66,382.76,405.22,416,408.86,392.92,370.62,336.24,327.37,301.26,302.24,390.47,363.59,348.49,323.84,355.45,368.46,377.49
94.255,110,154.83,230.63,293.54,383.89,450.78,519.58,537.64,519.43,478.6,449.32,411.81,398.85,395.14,14.56,60.033,118.02,148.22,184.88,192.09,164.44,119.08,80.523,0,280.86,312.64,338.29,364.44,384.52,390.05,366.14,338.38,308.03,280.06,78.892,116,138.06,163.98,177.91,157.49,118.41,89.889,281.84,304.63,333.73,358.16,368.91,358.24,330.43,295.92,207.88,219.86,249.7,248.17,274,314.16,331.36,340.83,346.88,315.78,270.84,257.78,322.47,330.55,335.89,355.38,391.76,422.3,438.49,438.2,428.53,405.9,369.13,353.64,320.16,313.56,418.69,394.87,369.67,340.08,369.42,388.33,401.2
373.36,370.62,371.9,384.57,411.1,433.78,455.9,467.97,432.07,386.51,297.32,243.7,158.49,120.81,125.3,276.12,220.91,163.23,132.74,96.083,89.443,120.88,166.4,206.32,280.86,0,32.062,58.549,84.095,104.02,111.16,91.761,69.34,38.21,16,244.37,209.39,183.52,150.48,121.49,132.57,166.3,205.65,44.407,52.498,72.801,88.408,92.195,78.102,51.264,28.636,78.102,96.83,143.74,203.67,214.85,198.4,202.87,196.82,180.01,124,76.551,34.059,166.97,327.71,321.11,330.39,344.09,340.63,334.86,310.06,279.21,262.19,243,255.77,258.49,279.06,298.17,268.27,285.27,280.91,309.97,303.98,300.41
404.86,402.64,403.05,413.04,436.98,454,471.38,476.83,434.66,386.19,291.43,234.89,140.36,92.13,96.042,308.06,252.64,194.83,164.44,128.02,120.81,151.42,197.31,237.39,312.64,32.062,0,26.683,52.038,72,79.246,61.774,44.407,24.331,34.928,276.2,240.67,214.41,180.95,152.49,164.4,198.36,237.66,59.666,54.406,61.188,67.676,65.605,48.332,25.612,34.409,109.84,124.53,164.44,225.22,233.66,210.62,212.51,204.22,184.46,130,94.021,62.769,175.28,346.13,338.57,346.37,356.93,349.27,340.63,313.08,280.06,264.92,249.9,266.27,273.77,296.38,302.93,273.56,296,295.19,322.77,313.79,308.06
430.06,429.16,429.68,438.63,461.2,474.79,488.95,489.65,442.83,392.25,293.54,235.09,133.7,73.756,71.218,334,278.26,220.33,190.09,154.05,146.22,175.93,222.04,262.21,338.29,58.549,26.683,0,26.306,46.39,52.612,36.878,30,34.986,58.549,302.85,267.33,241.01,207.46,179.12,191.05,224.72,264.2,82.462,71.61,67.469,63.151,52.839,31.623,27.857,57.201,136.5,150.27,186.7,247.49,254.28,227.3,227.44,217.7,196.16,144.18,116,89.196,189.87,366.01,357.84,364.64,373.01,362.4,351.69,322.22,287.78,274.23,262.49,281.26,291.92,315.73,313.46,284.74,310.93,312.57,338.99,327.96,320.71
456.32,454.54,453.62,459.74,479.91,488.64,498.84,494.16,442.57,390.06,288.03,228.32,122.38,53.254,56.604,360.02,304.42,246.52,216.23,180,172.42,202.24,248.34,288.51,364.44,84.095,52.038,26.306,0,20.1,28.636,28.071,42.802,60.166,84.853,327.84,291.57,264.88,231.04,203.27,216.09,250.39,289.56,102,86.833,73.783,59.666,42,23.409,42.19,78,161.51,172.33,203.66,264.02,268.72,237.43,235.67,224.51,201.44,153.1,133.7,113.03,198.25,378.99,370.14,375.71,381.53,367.7,354.84,323.54,287.9,276.1,267.87,289.07,303.21,328.3,316.29,288.44,318.48,322.84,347.82,334.57,325.71
476.42,474.24,472.46,476.8,495.36,500.76,508.13,499.54,444.49,390.64,286.45,226.14,118.07,43.174,50.99,380.05,324.5,266.61,236.3,200.01,192.51,222.32,268.43,308.6,384.52,104.02,72,46.39,20.1,0,15.232,34.986,58.412,79.699,104.94,347.33,310.66,283.78,249.82,222.4,235.67,270.27,309.27,119.23,102.22,84.853,65.513,44.721,34.409,59.464,96.167,181.11,190.38,218.58,278.4,281.72,247.69,244.64,232.57,208.63,163.38,149.59,132.2,207.62,390.69,381.37,386.08,390.08,373.96,359.56,327.03,290.66,280.24,274.61,297.44,313.95,339.84,320.93,293.86,326.53,332.8,356.68,341.9,331.91
481.2,481.75,481.87,488.36,508.13,515.05,523.09,514.77,459.46,405.41,300.81,240.41,132.02,56.143,36.222,386.08,330.02,272.03,242.01,206.35,198,226.72,272.89,313.08,390.05,111.16,79.246,52.612,28.636,15.232,0,28.844,56.462,82.608,110,355.45,319.66,293.13,259.38,231.39,243.65,277.22,316.8,130.6,114.86,99.156,80.623,59.933,48.083,70.711,106.62,189.08,200.93,231.6,291.73,295.66,262.42,259.6,247.64,223.79,178.04,161.99,141.21,222.5,405.1,395.9,400.82,405.13,389.18,374.77,342.19,305.76,295.44,289.81,312.49,328.59,354.28,336.15,309.1,341.63,347.61,371.68,357.07,347.13
456.36,460.32,463.59,474.81,498.02,511.12,523.76,521.2,470.51,418.11,316.01,256.2,149.63,77.253,34.409,362.79,306.24,248.29,218.74,184.14,174.73,202.01,248.07,288.17,366.14,91.761,61.774,36.878,28.071,34.986,28.844,0,28.636,58.31,87.476,335.2,301.05,275.28,242.16,213.25,223.65,255.48,295.74,119.33,107.81,99.318,87.476,70.029,50.99,62.801,94.021,169.54,186.3,223.52,284.29,290.69,262.05,261.2,250.6,228.04,178.13,152.84,124.34,223.65,402.04,393.63,399.94,407.06,394.45,382.17,351.23,315.75,303.66,294.52,314.84,327.27,351.6,343.68,315.6,344.38,347.48,373.19,360.85,352.53
428.17,433.82,439.14,453.89,479.88,498.4,515.3,518.4,472.65,422.23,323.39,264.74,161.91,96.021,57.723,335.34,278.58,220.74,191.51,157.71,147.65,174.05,220,260.03,338.38,69.34,44.407,30,42.802,58.412,56.462,28.636,0,32.311,62.032,309.61,276.7,251.6,219.13,189.69,198.6,229.09,269.7,104.02,97.509,97.015,92.779,80.324,58.822,56.886,78.816,145.23,166.01,208.7,269.43,278.06,254.09,255.16,246.03,225.08,172.07,138.41,103.23,217.7,390.51,382.87,390.47,400.25,390.99,380.93,351.86,317.62,303.82,291.2,309.01,317.8,340.69,342.81,313.9,338.73,339,366.14,356.12,349.45
398.72,402.14,406.85,422.16,449.29,471.06,491.16,499.19,458.44,410.31,315.75,259.08,162.98,108.41,89.844,304.53,248.07,190.09,160.45,125.94,116.43,144.22,190.38,230.56,308.03,38.21,24.331,34.986,60.166,79.699,82.608,58.31,32.311,0,29.732,277.5,244.39,219.32,186.95,157.44,166.34,197.31,237.76,77.82,76.942,85.51,90.355,85.041,65.115,48.332,54.406,112.92,134.95,180.89,241.21,251.44,231.53,234.35,226.72,207.63,152.59,111.89,72.25,197.43,364.26,357.24,365.83,377.81,371.62,363.74,336.72,304.01,288.56,272.62,287.92,293.48,315.09,326.22,296.71,317.62,315.4,343.63,335.74,330.65
371.56,372.86,377.12,393.29,421.78,447.15,470.62,483.71,448.07,402.41,312.64,258.49,170.55,127.01,119.55,276.12,220.04,162.05,132.02,96.747,88,117.39,163.49,203.67,280.06,16,34.928,58.549,84.853,104.94,110,87.476,62.032,29.732,0,247.88,214.67,189.69,157.54,127.91,136.62,168.02,208.28,60.299,67.912,86.093,98.995,99.86,83.259,58.822,43.681,83.259,107.48,157.54,216.91,228.98,213.93,218.66,212.76,196.01,140,91.761,46.043,182.89,341.77,335.44,345.08,359.38,356.43,350.82,326.06,295.15,278.18,258.94,271.43,273.41,293.48,314.16,284.25,300.89,296,325.28,319.68,316.29
161.6,128.02,132.74,179.89,234.68,314.01,376.49,441.71,458.8,441.47,405.25,380.24,354.97,354.05,367.31,64.9,68.964,102.18,123.55,152.43,164.16,147.57,114.63,95.854,78.892,244.37,276.2,302.85,327.84,347.33,355.45,335.2,309.61,277.5,247.88,0,43.081,70.342,102.96,126.06,111.8,82.292,41.183,234.01,256.03,284.25,310.1,324.1,317.24,289.36,252.79,166.37,164.6,180.75,171.13,196.62,239.62,257.2,267.93,276.62,252.36,215.57,215.34,252.36,252.98,257.75,277.08,313.08,343.45,360,360.85,352.96,330.39,293.16,276.07,241.6,234.67,341.18,318.23,291.2,261.27,290.52,309.68,322.97
203.58,168.96,162.54,189.84,235.3,300.95,356.45,414,424.46,404,363.63,337.43,312.7,314.77,334.05,103.32,84.404,90.377,101.98,123.17,136.48,127.56,106.98,104.02,116,209.39,240.67,267.33,291.57,310.66,319.66,301.05,276.7,244.39,214.67,43.081,0,28.071,62.032,88.295,78.715,62.129,36.222,194.83,216.33,244.03,270.12,285.01,279.49,251.87,215.03,131.58,124.02,137.75,132.44,158.4,198.49,215.87,226.01,233.94,209.39,174.29,178.54,209.62,227.54,230.42,248.91,282.79,309.54,323.98,322.4,312.62,290,253.15,238.03,206.16,202.78,302.98,278.89,255.25,227.2,257.72,274.4,286.25
228.47,197.02,188.74,208.12,247.95,304.16,354.14,405.23,409.66,386.08,340.59,312.13,284.79,287.01,308.63,126.49,96.747,84.593,87.658,101.98,116,112.87,102.49,110.16,138.06,183.52,214.41,241.01,264.88,283.78,293.13,275.28,251.6,219.32,189.69,70.342,28.071,0,34.234,62.032,56.639,54.332,49.679,167.2,188.52,216.08,242.21,257.32,252.23,224.76,187.88,106.45,96.083,112.16,115.41,141.42,176.83,193.75,202.83,209.12,182.16,146.22,151.92,184.72,222.32,223.52,241.01,272.62,295.7,307.9,303.64,291.55,268.94,232.77,220.27,191.71,192.09,284.6,259.26,239.71,213.95,245.41,259.42,269.65
256.76,230.56,222.65,236.81,271.45,317.52,360.69,403.37,399.62,371.62,318.2,285.75,252.29,252.79,275.77,153.84,114.56,83.522,74.243,76.551,90.973,96.54,100.9,120.42,163.98,150.48,180.95,207.46,231.04,249.82,259.38,242.16,219.13,186.95,157.54,102.96,62.032,34.234,0,30,34.928,57.306,74.243,132.97,154.32,182.01,208.09,223.09,218.08,190.68,153.81,74.887,62,87.681,107.87,132.44,158.64,174.4,181.37,184.39,152.12,112.64,118.27,160.11,227.07,226.14,242.03,270.15,287.92,296.77,288.51,272.8,250.42,215.82,207.74,184.84,190.52,270.24,243.19,230.22,208.28,240.44,250.46,258.15
272.03,254.01,250.57,266.81,300.67,342.79,382.1,418.94,408.64,376.73,315.23,277.89,234.01,228.01,246.62,169.54,122.8,78.409,58.822,49.396,63.561,76.026,93.295,121.66,177.91,121.49,152.49,179.12,203.27,222.4,231.39,213.25,189.69,157.44,127.91,126.06,88.295,62.032,30,0,22.627,61.057,91.411,108.02,130.25,158.81,184.39,198.04,191.51,163.77,127.01,44.944,42.048,88.566,124.06,146.34,163.08,177.1,181.47,180.28,140.43,92.973,90.244,156.82,248.3,246.09,260.77,286.17,299.67,305.56,293.64,274.4,252.54,220.15,216.48,198.82,208.24,276.32,247.95,241.24,222.73,254.95,261.63,267.04
251.75,238.68,240.67,264.76,303.21,352.28,395.43,436.22,428.81,398.05,337.77,300.47,254.45,244.4,256.16,149.91,101.07,56.036,40.05,45.343,59.397,61.612,71.554,99.035,157.49,132.57,164.4,191.05,216.09,235.67,243.65,223.65,198.6,166.34,136.62,111.8,78.715,56.639,34.928,22.627,0,39.395,74,125.3,147.96,176.92,201.95,214.34,206.16,178.18,142,54.589,63.812,110.15,140.51,164.07,184.27,198.73,203.58,202.83,162.8,113.72,104.08,179.29,261.73,260.49,276.03,303.12,318.71,325.73,314.88,296.38,274.4,241.5,236.54,216.68,224.08,297.29,269.24,260.5,240.42,272.66,280.86,287.14
212.64,204.84,214.85,251.47,297.21,358.16,408.31,457.06,456.46,428.92,373.62,338.29,293.79,281.6,286.78,111.46,61.774,30.265,41.617,71.386,82.219,66.603,48.166,63.246,118.41,166.3,198.36,224.72,250.39,270.27,277.22,255.48,229.09,197.31,168.02,82.292,62.129,54.332,57.306,61.057,39.395,0,41.231,163.57,186.34,215.42,240.07,251.56,242.13,214.15,178.72,90.355,102.96,143.68,163.22,188.49,215.82,231.35,237.7,239.01,201.38,153.11,140.51,215.03,276.07,276.72,293.75,323.99,344.06,353.75,345.81,329.68,307.38,273.06,264.85,240.42,243.65,327.54,300.47,286.75,263.47,295.42,306.89,315.16
