68.0,84.0
71.0,95.0
72.0,107.0
75.0,116.0
82.0,126.0
92.0,135.0
103.0,139.0
117.0,140.0
130.0,143.0
138.0,140.0
141.0,137.0
142.0,133.0
145.0,128.0
148.0,116.0
149.0,108.0
151.0,100.0
148.0,88.0
95.0,73.0
103.0,69.0
110.0,66.0
116.0,67.0
121.0,69.0
138.0,70.0
142.0,69.0
147.0,70.0
149.0,72.0
149.0,76.0
131.0,81.0
134.0,87.0
137.0,93.0
138.0,98.0
126.0,104.0
130.0,105.0
134.0,105.0
137.0,105.0
138.0,105.0
105.0,81.0
110.0,79.0
114.0,80.0
117.0,81.0
114.0,83.0
109.0,83.0
134.0,83.0
140.0,81.0
144.0,81.0
144.0,84.0
142.0,86.0
138.0,84.0
117.0,118.0
124.0,115.0
131.0,112.0
134.0,114.0
137.0,112.0
140.0,115.0
140.0,118.0
140.0,119.0
137.0,121.0
134.0,121.0
130.0,119.0
124.0,119.0
117.0,116.0
128.0,116.0
133.0,116.0
135.0,116.0
140.0,118.0
135.0,115.0
133.0,115.0
130.0,115.0
